"col_ID","Target","LST","RH","EWW","NSW"
"A61",1.45659143947785,-1.55169610549358,1.22955665410155,0.57395764259699,-0.991751922141376
"A62",1.45659143947785,-1.37953492150719,0.807779402296748,1.660550624037,-1.18498041832654
"A63",1.2355564875908,-1.3457175460813,1.05936583319785,1.68144664291085,0.0388000575128533
"A64",1.34607396353432,-0.212835469313729,0.421943069192109,1.0754620955693,0.146149222060169
"A65",0.79348658381672,0.640284683475962,-0.582288482724077,-0.282779131230713,-0.626764762680503
"A66",-0.0906532237314479,0.520386716056875,-0.111885282089654,0.28141337836314,0.317907885335874
"A67",-0.31168817561849,1.21364291228777,-1.06114837011148,-0.387259225599945,-0.197368104491241
"A68",0.0198642522120731,0.998441432304785,0.306720712182778,-0.617115433212256,0.597015713158894
"A69",0.130381728155594,0.950789676022838,0.140758234655576,0.0306611518769833,0.833183875162988
"A70",0.461934155986157,0.958475443165089,0.381773807115461,-0.199195055735327,0.253498386607484
"A71",1.2355564875908,-0.00531975647299012,0.345832888415302,0.0933492084985225,-0.927342423412986
"A72",1.45659143947785,-0.297378907878475,-0.00194835430093403,2.37101526574778,-1.52849774487795
"A73",1.45659143947785,-1.27961994865795,0.94625764787677,1.26352626543392,-1.46408824614956
"A74",1.2355564875908,-1.05673270153272,0.508624108410137,1.78592673728008,-1.65731674233473
"A75",1.12503901164728,-0.84153122154973,0.518137881007238,0.782917831335455,-1.24938991705493
"A76",0.79348658381672,-0.717021793845289,0.742240079961165,0.57395764259699,-0.648234595589966
"A77",0.682969107873199,-0.186703861030078,-0.709138784018753,2.18295109588317,-1.01322175505084
"A78",NA,0.277516474361786,-0.173196261048747,1.51427849192008,0.790244209344062
"A79",-0.201170699674969,0.83089170860375,-0.533662533894451,0.260517359489294,0.0602698904223164
"A80",-0.0906532237314479,1.05839041601434,-0.342329996108315,0.176933283993908,0.768774376434599
"A81",NA,0.8754691580288,-0.314845764161136,-0.178299036861481,0.103209556241243
"A82",-0.0906532237314479,0.652581910903559,0.269722707638496,-1.2230999805538,-0.218837937400704
"A83",1.34607396353432,-0.14981217874728,0.54245085542205,0.490373567101605,-0.54088543104265
"A84",1.34607396353432,-0.861514216119578,0.854291179438129,0.887397925704687,-0.819993258865671
"A85",1.56710891542137,-1.35955192693734,1.345836096955,0.991878020073919,-0.562355263952114
"A86",1.45659143947785,-1.2073737375208,0.33949037335057,1.36800635980315,-2.08671340052399
"A87",1.12503901164728,-1.13973898666901,0.202069213614669,2.12026303926163,-1.05616142086976
"A88",1.01452153570376,-0.192852474743881,-1.09286094543515,3.10237592633241,-1.14204075250762
"A89",0.904004059760242,0.199121649510843,-0.116113625466142,0.511269585975451,0.296438052426411
"A90",NA,0.924658067739196,-0.746136788563034,-1.13951590505842,-0.991751922141376
"A91",NA,0.827817401746853,-0.0844010501424736,0.135141246246215,0.725834710615673
"A92",-0.201170699674969,1.55489097340365,-0.228164724943106,-0.0320269047445561,0.661425211887283
"A93",-0.31168817561849,1.12141370658078,-0.440638979611689,-0.617115433212256,0.468196715702115
"A94",0.130381728155594,0.810908714033902,-0.668969521942106,-0.30367515010456,-0.240307770310167
